group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
L. Stephenson - C. Oliver - C. Reddish,ATL,1,0,1,0.0,4.3,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,-2.0,408,490,144,490,312,323,418,68,289,503,1,244,129,461,451,296,370,304,488,119,361,1,178,146,325,465
L. Stephenson - C. Reddish - M. Hill,ATL,1,0,1,0.0,4.3,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,-2.0,408,490,144,490,312,323,418,68,289,503,1,244,129,461,451,296,370,304,488,119,361,1,178,146,325,465
L. Stephenson - S. Mays - M. Hill,ATL,1,0,1,0.0,4.3,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,9.0,-2.0,408,490,144,490,312,323,418,68,289,503,1,244,129,461,451,296,370,304,488,119,361,1,178,146,325,465
L. Williams - G. Dieng - K. Huerter,ATL,6,1,5,0.167,4.3,3.7,9.2,0.4,1.3,3.8,0.348,0.7,0.7,1.0,1.8,3.8,5.7,2.2,1.5,0.0,0.0,0.3,2.2,1.3,9.3,-0.2,171,257,507,485,309,291,252,413,250,254,352,462,475,1,138,237,195,288,410,450,361,328,427,373,319,341
L. Williams - J. Collins - C. Reddish,ATL,15,8,7,0.533,4.3,3.3,7.5,0.438,0.9,2.7,0.35,2.0,2.7,0.732,0.7,2.8,3.5,1.7,0.9,0.7,0.3,0.3,1.2,2.4,9.5,-1.3,81,71,546,224,311,313,326,330,423,359,350,244,247,410,351,359,340,384,253,283,283,328,281,234,316,433
B. Bogdanovic - K. Huerter - C. Reddish,ATL,6,6,0,1.0,4.2,4.0,7.7,0.522,1.0,2.7,0.375,0.7,0.7,1.0,0.3,2.7,3.0,1.7,1.2,1.3,0.3,0.5,1.8,1.0,9.7,-1.0,171,101,1,1,315,247,315,149,289,359,295,462,475,1,419,367,370,387,366,87,283,385,360,399,308,386
B. Bogdanovic - K. Knox II - S. Mays,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,408,490,144,490,319,142,217,68,57,209,52,244,202,422,239,409,370,113,1,119,82,1,1,24,136,9
B. Bogdanovic - T. Luwawu-Cabarrot - K. Knox II,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,408,490,144,490,319,142,217,68,57,209,52,244,202,422,239,409,370,113,1,119,82,1,1,24,136,9
B. Bogdanovic - T. Luwawu-Cabarrot - S. Mays,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,408,490,144,490,319,142,217,68,57,209,52,244,202,422,239,409,370,113,1,119,82,1,1,24,136,9
C. Barber - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,1.0,2.0,0.5,0.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,13.0,7.0,408,490,144,490,324,142,217,68,289,417,99,497,304,497,80,296,211,71,1,450,361,500,499,265,216,29
C. Barber - C. Oliver - M. Hill,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,1.0,2.0,0.5,0.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,13.0,7.0,408,490,144,490,324,142,217,68,289,417,99,497,304,497,80,296,211,71,1,450,361,500,499,265,216,29
D. Gallinari - G. Dieng - D. Wright,ATL,17,10,7,0.588,4.2,2.9,7.0,0.42,1.6,3.5,0.45,1.4,1.7,0.828,0.6,2.2,2.8,1.9,1.2,0.6,0.6,0.2,1.9,1.9,8.9,-1.6,69,49,546,198,317,367,334,378,215,271,172,367,373,290,365,407,431,370,373,322,187,283,367,311,339,448
G. Dieng - B. Bogdanovic - C. Barber,ATL,1,0,1,0.0,4.2,4.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,-3.0,408,490,144,490,324,247,292,169,289,503,1,402,428,1,239,409,370,304,488,450,361,1,178,399,293,541
G. Dieng - B. Bogdanovic - J. Johnson,ATL,3,2,1,0.667,4.2,2.7,7.3,0.364,0.7,3.3,0.2,1.3,1.7,0.8,0.0,3.7,3.7,1.7,0.3,0.3,0.0,0.0,1.7,1.3,7.3,-1.3,249,197,144,160,318,381,328,486,462,285,497,375,378,314,451,246,328,387,147,403,361,1,339,373,382,433
G. Dieng - B. Bogdanovic - K. Knox II,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,408,490,144,490,319,142,217,68,57,209,52,244,202,422,239,409,370,113,1,119,82,1,1,24,136,9
G. Dieng - B. Bogdanovic - T. Luwawu-Cabarrot,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,3.0,4.0,0.75,2.0,3.0,0.667,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,9.0,408,490,144,490,319,142,217,68,57,209,52,244,202,422,239,409,370,113,1,119,82,1,1,24,136,9
G. Dieng - D. Wright - S. Mays,ATL,7,2,5,0.286,4.2,3.0,7.1,0.42,1.3,3.7,0.346,1.6,2.0,0.786,1.0,2.4,3.4,2.1,2.0,0.6,0.4,0.1,0.9,1.6,8.9,-2.6,160,197,507,450,316,323,332,379,266,262,357,343,304,346,239,392,342,293,488,324,266,270,171,345,340,528
L. Stephenson - B. Bogdanovic - C. Barber,ATL,1,0,1,0.0,4.2,4.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,-3.0,408,490,144,490,324,247,292,169,289,503,1,402,428,1,239,409,370,304,488,450,361,1,178,399,293,541
L. Stephenson - C. Barber - M. Hill,ATL,1,0,1,0.0,4.2,6.0,10.0,0.6,1.0,2.0,0.5,0.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,13.0,7.0,408,490,144,490,324,142,217,68,289,417,99,497,304,497,80,296,211,71,1,450,361,500,499,265,216,29
L. Stephenson - G. Dieng - C. Barber,ATL,1,0,1,0.0,4.2,4.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,-3.0,408,490,144,490,324,247,292,169,289,503,1,402,428,1,239,409,370,304,488,450,361,1,178,399,293,541
C. Reddish - S. Cooper - J. Johnson,ATL,2,1,1,0.5,4.1,2.5,7.5,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.5,3.5,2.5,0.5,0.0,0.0,0.5,1.5,0.5,6.0,-5.0,311,257,144,240,339,389,324,502,289,417,99,497,502,497,451,257,334,249,163,450,361,385,312,505,436,599
D. Gallinari - B. Bogdanovic - J. Collins,ATL,24,12,12,0.5,4.1,3.4,6.8,0.497,1.0,2.6,0.371,2.7,3.1,0.853,0.5,2.5,3.0,2.1,0.9,0.6,0.3,0.3,1.5,2.6,10.4,0.3,24,27,623,240,330,309,353,225,422,373,307,193,197,243,379,377,369,296,247,313,324,328,311,214,287,273
D. Gallinari - D. Hunter - O. Okongwu,ATL,12,6,6,0.5,4.1,3.1,6.5,0.474,1.2,2.7,0.438,2.1,2.8,0.735,0.3,3.1,3.4,1.7,1.3,0.7,0.3,0.5,1.7,2.4,9.4,0.8,113,101,532,240,336,320,357,259,275,359,184,242,242,407,419,291,344,387,383,283,283,385,339,233,317,230
D. Gallinari - O. Okongwu - S. Mays,ATL,2,1,1,0.5,4.1,1.5,5.5,0.273,1.0,3.5,0.286,2.0,2.0,1.0,0.5,2.5,3.0,1.5,1.5,1.0,0.0,0.5,2.5,1.0,6.0,-3.5,311,257,144,240,335,496,392,554,289,272,450,244,304,1,379,380,370,403,410,119,361,385,456,399,436,577
G. Dieng - C. Reddish - J. Johnson,ATL,3,1,2,0.333,4.1,2.7,8.0,0.333,1.0,3.3,0.3,0.0,0.0,0.0,0.7,3.7,4.3,2.0,1.0,0.3,0.0,0.7,1.0,0.7,6.3,-3.3,249,257,358,405,337,381,292,502,289,285,439,497,502,497,351,246,273,304,257,403,361,460,178,489,427,569
G. Dieng - K. Knox II - S. Mays,ATL,5,4,1,0.8,4.1,2.8,7.6,0.368,1.8,4.0,0.45,1.2,1.8,0.667,1.4,3.0,4.4,2.2,2.2,0.6,0.6,0.0,1.0,2.0,8.6,-1.2,194,142,144,148,331,374,319,479,195,209,172,390,360,422,183,296,270,286,557,316,195,1,178,265,349,429
G. Dieng - T. Luwawu-Cabarrot - K. Knox II,ATL,5,4,1,0.8,4.1,2.8,7.6,0.368,1.8,4.0,0.45,1.2,1.8,0.667,1.4,3.0,4.4,2.2,2.2,0.6,0.6,0.0,1.0,2.0,8.6,-1.2,194,142,144,148,331,374,319,479,195,209,172,390,360,422,183,296,270,286,557,316,195,1,178,265,349,429
L. Stephenson - J. Collins - C. Reddish,ATL,3,1,2,0.333,4.1,4.0,7.3,0.545,2.0,3.3,0.6,2.7,3.0,0.889,1.0,3.3,4.3,2.3,0.7,0.3,1.3,0.7,2.7,1.7,12.7,5.3,249,257,358,405,333,247,328,120,127,285,74,193,202,194,239,276,273,269,204,403,64,460,481,331,233,49
L. Williams - C. Capela - K. Huerter,ATL,13,6,7,0.462,4.1,3.9,8.0,0.49,0.8,2.7,0.314,1.2,1.5,0.789,0.7,3.5,4.2,2.3,0.5,0.6,0.3,0.2,1.3,1.4,9.8,1.8,105,101,546,353,338,281,292,236,439,358,427,395,406,340,349,255,287,275,162,315,311,275,292,371,303,163
S. Hill - B. Bogdanovic - T. Young,ATL,4,3,1,0.75,4.1,4.3,8.0,0.531,1.0,2.5,0.4,1.3,1.5,0.833,1.3,3.0,4.3,2.3,0.8,1.0,0.8,0.3,2.0,1.5,10.8,0.8,213,162,144,151,333,240,292,134,289,375,228,385,390,270,206,296,283,281,225,119,158,300,368,347,278,237
B. Bogdanovic - W. Iwundu - C. Reddish,ATL,1,1,0,1.0,4.0,2.0,6.0,0.333,0.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,7.0,-1.0,408,257,1,1,345,422,374,502,530,308,530,134,202,1,239,409,370,457,599,119,361,1,1,146,388,386
C. Oliver - S. Mays - C. Brown Jr.,ATL,2,1,1,0.5,4.0,2.0,6.5,0.308,0.5,3.5,0.143,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.5,1.0,5.5,-6.0,311,257,144,240,340,422,357,535,478,272,521,402,428,1,451,296,370,457,257,450,361,1,551,399,470,618
D. Wright - J. Collins - K. Huerter,ATL,29,15,14,0.517,4.0,3.5,7.2,0.483,0.9,2.2,0.413,1.4,1.7,0.857,0.7,3.1,3.8,2.3,0.9,0.8,0.3,0.7,1.4,1.7,9.3,1.0,14,15,639,239,343,306,331,247,430,411,215,362,377,231,350,293,325,280,252,262,282,459,306,336,320,198
D. Wright - J. Collins - T. Young,ATL,21,13,8,0.619,4.0,3.0,6.9,0.438,0.9,2.7,0.333,2.0,2.3,0.854,0.5,2.3,2.8,1.7,0.7,0.9,0.3,0.3,1.3,2.4,8.9,0.0,38,21,568,189,344,323,351,330,428,356,368,305,282,242,406,394,432,387,204,246,315,328,290,239,340,337
G. Dieng - D. Wright - K. Huerter,ATL,14,6,8,0.429,4.0,3.0,6.9,0.433,1.4,3.1,0.465,1.3,1.8,0.72,0.7,3.5,4.2,2.1,1.1,0.4,0.5,0.2,1.3,1.5,8.7,1.9,93,101,568,363,341,323,350,339,244,307,162,384,363,414,347,257,289,301,362,390,212,296,290,347,344,157
G. Dieng - D. Wright - T. Luwawu-Cabarrot,ATL,12,5,7,0.417,4.0,2.8,6.1,0.452,1.2,2.7,0.438,2.3,2.5,0.9,0.6,2.8,3.3,2.0,1.8,1.0,0.3,0.3,1.3,1.8,8.9,0.2,113,118,546,370,342,376,372,308,275,359,184,229,258,182,373,361,348,304,476,119,283,328,294,325,338,280
C. Capela - D. Wright - T. Young,ATL,14,8,6,0.571,3.9,3.1,6.5,0.473,0.9,2.9,0.325,2.0,2.4,0.848,0.8,2.6,3.4,1.8,1.1,0.9,0.1,0.1,1.4,1.8,9.1,-0.2,93,71,532,204,353,321,357,265,424,350,420,244,277,250,330,372,342,379,362,246,360,262,302,324,324,348
D. Gallinari - G. Dieng - K. Huerter,ATL,15,4,11,0.267,3.9,2.9,7.3,0.394,1.1,3.0,0.356,1.1,1.4,0.81,1.1,3.0,4.1,1.6,1.2,0.4,0.2,0.3,1.4,1.4,7.9,0.1,81,142,615,455,346,372,330,438,286,308,340,397,407,305,237,296,290,400,371,393,339,314,305,368,369,281
D. Wright - K. Huerter - D. Hunter,ATL,11,4,7,0.364,3.9,2.8,6.5,0.431,0.9,2.7,0.333,0.8,1.3,0.643,0.7,2.8,3.5,2.0,1.3,0.5,0.3,0.5,1.1,1.5,7.4,-2.9,125,142,546,400,352,373,356,345,426,355,368,456,414,448,344,358,333,304,381,388,320,378,276,364,381,540
D. Wright - K. Knox II - S. Mays,ATL,2,2,0,1.0,3.9,2.5,8.0,0.313,2.0,4.5,0.444,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.5,0.5,1.0,0.0,1.5,0.5,7.0,-1.0,311,197,1,1,347,389,292,533,127,179,176,497,502,497,80,296,211,304,575,330,82,1,312,505,388,386
D. Wright - T. Luwawu-Cabarrot - K. Knox II,ATL,2,2,0,1.0,3.9,2.5,8.0,0.313,2.0,4.5,0.444,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.5,0.5,1.0,0.0,1.5,0.5,7.0,-1.0,311,197,1,1,347,389,292,533,127,179,176,497,502,497,80,296,211,304,575,330,82,1,312,505,388,386
L. Stephenson - C. Oliver - S. Mays,ATL,2,1,1,0.5,3.9,2.5,5.5,0.455,0.5,1.5,0.333,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.5,0.5,0.0,0.0,2.5,2.0,6.5,-5.0,311,257,144,240,349,389,392,303,478,482,368,402,304,461,451,296,370,457,410,330,361,1,456,265,421,599
L. Williams - D. Hunter - O. Okongwu,ATL,10,6,4,0.6,3.9,2.7,7.0,0.386,0.8,2.3,0.348,1.6,1.7,0.941,1.1,2.6,3.7,1.3,1.7,0.9,0.2,0.2,1.7,1.7,7.8,-0.4,132,101,488,192,350,380,334,449,445,402,352,342,374,157,233,373,327,442,459,236,339,284,349,330,371,359
T. Young - C. Reddish - O. Okongwu,ATL,3,0,3,0.0,3.9,2.7,6.7,0.4,0.0,1.7,0.0,2.3,3.0,0.778,1.0,2.7,3.7,1.3,0.7,0.0,0.0,0.0,1.7,1.3,7.7,-4.7,249,490,442,490,351,381,354,413,530,475,530,223,202,353,239,367,328,433,204,450,361,1,339,373,374,597
D. Wright - K. Knox II - D. Hunter,ATL,1,1,0,1.0,3.8,1.0,3.0,0.333,0.0,2.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,408,257,1,1,355,522,521,502,530,417,530,46,81,1,239,206,211,563,637,119,361,1,178,265,388,199
D. Wright - T. Young - O. Okongwu,ATL,18,10,8,0.556,3.8,3.6,7.1,0.504,1.4,3.1,0.464,1.6,1.8,0.906,0.8,2.6,3.3,1.6,0.9,0.9,0.3,0.5,1.5,1.4,10.2,0.9,56,49,568,211,357,298,333,165,242,305,164,340,364,179,332,375,348,399,249,239,283,385,312,365,290,227
G. Dieng - B. Bogdanovic - J. Collins,ATL,6,1,5,0.167,3.8,2.7,6.8,0.39,0.7,2.8,0.235,1.2,1.2,1.0,1.2,2.0,3.2,2.0,1.3,0.7,0.2,0.3,1.2,1.5,7.2,-1.8,171,257,507,485,354,381,352,444,462,351,491,393,423,1,224,409,367,304,383,283,349,328,278,347,387,459
G. Dieng - B. Bogdanovic - W. Iwundu,ATL,1,1,0,1.0,3.8,1.0,5.0,0.2,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,-3.0,408,257,1,1,355,522,418,582,530,417,530,77,129,1,451,206,292,457,1,450,361,1,368,146,436,541
G. Dieng - T. Luwawu-Cabarrot - S. Mays,ATL,8,5,3,0.625,3.8,2.5,6.4,0.392,1.3,3.0,0.417,1.9,2.5,0.75,1.0,2.4,3.4,2.0,2.0,0.6,0.4,0.0,0.9,2.0,8.1,-1.3,144,118,442,184,358,389,365,442,268,308,206,311,258,373,239,393,347,304,488,313,277,1,173,265,359,431
B. Bogdanovic - C. Reddish - S. Mays,ATL,2,1,1,0.5,3.7,4.5,6.0,0.75,2.5,2.5,1.0,3.5,3.5,1.0,1.0,1.5,2.5,4.0,0.5,0.0,0.5,0.0,2.0,2.5,15.0,7.0,311,257,144,240,361,226,374,30,97,375,1,113,176,1,239,500,446,113,163,450,212,1,368,218,177,29
B. Bogdanovic - S. Mays - C. Brown Jr.,ATL,1,0,1,0.0,3.7,4.0,7.0,0.571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,-4.0,408,490,144,490,367,247,334,96,530,503,530,497,502,497,239,518,471,304,1,450,361,1,368,541,360,584
C. Capela - T. Luwawu-Cabarrot - C. Reddish,ATL,5,3,2,0.6,3.7,3.2,6.2,0.516,0.6,2.0,0.3,2.0,3.4,0.588,0.8,2.0,2.8,1.4,0.4,0.4,0.2,0.0,1.6,2.4,9.0,-1.8,194,162,358,192,370,318,370,156,474,417,439,244,186,458,325,409,433,427,159,393,339,1,332,234,325,456
D. Wright - J. Collins - D. Hunter,ATL,12,6,6,0.5,3.7,2.4,5.8,0.42,0.5,2.5,0.2,0.8,1.0,0.75,0.5,2.3,2.8,1.7,1.1,0.7,0.3,0.3,1.3,1.6,6.1,-2.8,113,101,532,240,369,403,386,377,478,375,497,459,428,373,379,394,429,387,361,283,324,328,284,344,435,535
D. Wright - T. Young - D. Hunter,ATL,12,8,4,0.667,3.7,2.3,5.5,0.409,0.8,2.9,0.286,1.7,2.1,0.8,0.7,2.6,3.3,1.0,1.3,0.6,0.3,0.3,1.2,1.8,7.0,-1.8,113,71,488,160,365,411,392,405,440,348,450,328,301,314,351,374,360,457,383,323,324,328,278,318,388,453
G. Dieng - D. Wright - J. Johnson,ATL,3,0,3,0.0,3.7,3.0,6.0,0.5,1.0,2.3,0.429,3.0,3.7,0.818,0.7,2.3,3.0,2.3,1.3,1.0,0.0,0.0,1.0,2.3,10.0,1.7,249,490,442,490,366,323,374,169,289,396,193,134,170,297,351,394,370,269,383,119,361,1,178,242,293,165
G. Dieng - S. Cooper - J. Johnson,ATL,2,1,1,0.5,3.7,1.5,6.5,0.231,0.5,2.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,1.5,1.0,0.0,0.0,0.5,0.5,0.5,3.5,-7.5,311,257,144,240,364,496,357,577,478,417,475,497,502,497,451,409,471,403,257,450,361,385,118,505,534,637
G. Dieng - S. Hill - T. Luwawu-Cabarrot,ATL,4,2,2,0.5,3.7,3.0,6.5,0.462,1.5,3.8,0.4,2.0,2.3,0.889,0.8,3.3,4.0,2.5,1.0,1.5,0.0,0.3,0.8,1.5,9.5,3.0,213,197,358,240,362,323,357,291,221,258,228,244,287,194,336,283,292,249,257,71,361,300,162,347,310,93
G. Dieng - S. Mays - M. Hill,ATL,2,0,2,0.0,3.7,4.5,6.0,0.75,2.0,2.0,1.0,3.0,3.5,0.857,1.0,2.5,3.5,3.5,1.0,0.5,0.5,0.0,1.0,2.0,14.0,6.5,311,490,358,490,359,226,374,30,127,417,1,134,176,231,239,380,334,152,257,330,212,1,178,265,192,38
G. Dieng - T. Luwawu-Cabarrot - O. Okongwu,ATL,1,0,1,0.0,3.7,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,9.0,3.0,408,490,144,490,360,323,418,68,289,503,1,244,304,1,451,409,471,304,599,119,361,616,178,399,325,93
S. Hill - D. Wright - T. Luwawu-Cabarrot,ATL,4,2,2,0.5,3.7,3.0,6.5,0.462,1.5,3.8,0.4,2.0,2.3,0.889,0.8,3.3,4.0,2.5,1.0,1.5,0.0,0.3,0.8,1.5,9.5,3.0,213,197,358,240,362,323,357,291,221,258,228,244,287,194,336,283,292,249,257,71,361,300,162,347,310,93
T. Luwawu-Cabarrot - K. Knox II - S. Mays,ATL,6,5,1,0.833,3.7,2.5,7.0,0.357,1.7,3.8,0.435,1.0,1.5,0.667,1.3,3.0,4.3,2.0,1.8,0.5,0.5,0.0,1.0,1.7,7.7,-0.5,171,118,144,145,368,389,334,495,203,254,189,402,390,422,193,296,273,304,476,330,212,1,178,331,374,361
B. Bogdanovic - J. Collins - J. Johnson,ATL,1,0,1,0.0,3.6,1.0,5.0,0.2,1.0,2.0,0.5,3.0,6.0,0.5,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,5.0,408,490,144,490,378,522,418,582,289,417,99,134,49,461,239,296,292,563,257,119,361,1,178,146,436,53
C. Capela - B. Bogdanovic - D. Wright,ATL,13,7,6,0.538,3.6,2.5,6.2,0.395,0.8,2.6,0.294,0.5,1.0,0.538,0.8,2.5,3.3,1.5,1.0,0.5,0.3,0.5,0.9,0.8,6.2,-2.5,105,86,532,222,375,402,369,436,452,371,447,477,428,460,334,378,356,424,257,328,311,381,175,481,432,527
C. Capela - C. Reddish - D. Hunter,ATL,5,2,3,0.4,3.6,2.4,6.6,0.364,0.4,2.0,0.2,2.0,2.2,0.909,1.4,1.8,3.2,1.2,0.8,0.4,0.2,0.2,2.2,2.2,7.2,-5.0,194,197,442,376,372,404,355,486,514,417,497,244,294,172,183,484,365,449,234,393,339,284,431,254,386,599
D. Gallinari - D. Wright - S. Mays,ATL,2,1,1,0.5,3.6,1.5,5.0,0.3,1.0,3.5,0.286,2.0,2.0,1.0,0.5,2.0,2.5,1.5,1.5,1.0,0.0,0.5,2.0,1.0,6.0,-3.5,311,257,144,240,371,496,418,539,289,272,450,244,304,1,379,409,446,403,410,119,361,385,368,399,436,577
G. Dieng - B. Bogdanovic - T. Young,ATL,10,5,5,0.5,3.6,2.9,6.5,0.446,0.7,2.6,0.269,1.9,2.0,0.95,0.8,1.6,2.4,1.7,0.5,0.6,0.2,0.2,1.2,1.6,8.4,-0.2,132,118,507,240,376,369,357,318,461,372,470,310,304,152,325,498,461,386,163,316,339,284,281,340,354,345
G. Dieng - K. Huerter - D. Hunter,ATL,4,1,3,0.25,3.6,2.8,5.8,0.478,1.0,2.8,0.364,1.0,1.3,0.8,0.0,2.5,2.5,1.8,0.8,0.5,0.8,0.0,1.3,1.3,7.5,0.5,213,257,442,456,377,376,386,253,289,352,317,402,415,314,451,380,446,380,225,330,158,1,284,383,376,249
L. Stephenson - J. Collins - J. Johnson,ATL,1,0,1,0.0,3.6,1.0,5.0,0.2,1.0,2.0,0.5,3.0,6.0,0.5,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,5.0,408,490,144,490,378,522,418,582,289,417,99,134,49,461,239,296,292,563,257,119,361,1,178,146,436,53
L. Stephenson - J. Collins - O. Okongwu,ATL,2,1,1,0.5,3.6,2.5,5.0,0.5,1.5,3.0,0.5,4.5,5.0,0.9,0.0,4.0,4.0,1.5,0.5,0.0,1.5,0.0,3.0,4.0,11.0,7.5,311,257,144,240,373,389,418,169,221,308,99,65,81,182,451,206,292,403,163,450,48,1,499,84,266,27
L. Williams - W. Iwundu - C. Reddish,ATL,1,1,0,1.0,3.6,2.0,10.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,-8.0,408,257,1,1,374,422,217,582,289,209,475,497,502,497,80,614,471,457,1,28,361,1,1,541,484,638
W. Iwundu - C. Reddish - O. Okongwu,ATL,1,1,0,1.0,3.6,2.0,5.0,0.4,0.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,9.0,-1.0,408,257,1,1,378,422,418,413,530,417,530,46,81,1,239,518,471,457,599,119,361,1,1,146,325,386
D. Gallinari - J. Collins - D. Hunter,ATL,18,9,9,0.5,3.5,3.3,6.1,0.541,0.9,2.7,0.333,1.7,1.9,0.882,0.6,1.9,2.4,2.1,0.8,0.3,0.6,0.3,1.8,1.8,9.1,0.0,56,62,585,240,385,312,373,129,431,359,368,328,355,204,377,480,459,302,232,403,206,320,356,318,323,285
G. Dieng - W. Iwundu - S. Mays,ATL,1,1,0,1.0,3.5,3.0,6.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,-1.0,408,257,1,1,384,323,374,169,530,503,530,402,428,1,451,409,471,304,1,119,361,1,499,265,388,386
L. Stephenson - B. Bogdanovic - J. Collins,ATL,3,1,2,0.333,3.5,2.0,4.7,0.429,1.3,2.3,0.571,3.0,4.0,0.75,0.7,2.7,3.3,1.0,1.0,0.7,0.0,0.0,1.3,3.3,8.3,5.0,249,257,358,405,383,422,456,348,250,396,87,134,129,373,351,367,348,457,257,283,361,1,294,130,357,53
L. Williams - L. Stephenson - S. Mays,ATL,1,1,0,1.0,3.5,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,-8.0,408,257,1,1,381,422,374,502,530,417,530,497,502,497,451,296,370,563,257,450,361,1,573,399,519,638
S. Hill - T. Young - C. Reddish,ATL,4,2,2,0.5,3.5,3.3,6.3,0.52,1.3,2.5,0.5,1.0,1.0,1.0,0.5,3.5,4.0,1.8,1.5,0.5,0.0,0.5,2.0,1.0,8.8,2.0,213,197,358,240,382,314,367,151,268,375,99,402,428,1,379,257,292,380,410,330,361,385,368,399,342,134
C. Oliver - T. Young - C. Brown Jr.,ATL,2,1,1,0.5,3.4,3.0,5.5,0.545,1.0,2.5,0.4,0.5,0.5,1.0,0.0,3.0,3.0,2.5,1.0,0.5,0.5,0.0,1.0,0.0,7.5,-1.0,311,257,144,240,386,323,392,120,289,375,228,479,487,1,451,296,370,249,257,330,212,1,178,541,376,386
